,MAINEXITDAY2,TOPLD1DAY2,AISLE1DAY2,PSADAY2,EXHIBITIONDAY2,MAINDAY2,POSTERDAY2,PSBDAY2,WC1DAY2,PSCDAY2,ROOM1DAY2,PSDDAY2,ROOM2DAY2,CIDAY2,CIENTRY1DAY2,BOTLD1DAY2,SERVEDAY2,ROOM3DAY2,ROOM4DAY2,WC2DAY2,CIENTRY2DAY2,CIENTRY3DAY2,CIEXIT1DAY2,CIENTRY4DAY2,EXHEXIT1DAY2,EXHEXIT2DAY2,TOPLD2DAY2,CANTEENDAY2,AISLE2DAY2,WC3DAY2,ROOM6DAY2,ROOM5DAY2,ENTERTAINDAY2,BOTLD2DAY2
11372,0,0,1982,0,167,9421,304,0,0,0,0,0,0,0,0,33,7,0,0,523,0,0,0,0,0,0,0,5969,99,0,0,0,0,37
15815,0,0,2359,0,0,8064,224,5277,0,0,677,0,0,0,0,83,24,0,12899,0,0,0,0,0,0,0,0,3031,240,0,0,0,0,76
18343,0,0,3155,27,8313,10173,582,0,189,40,382,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,889,324,199,0,0,0,86
11909,0,0,3646,2913,320,10039,173,6763,442,0,0,0,0,45,0,89,0,0,0,0,0,0,0,0,0,0,0,1379,365,85,0,0,4209,105
14646,0,0,1733,0,451,9575,9,0,143,0,0,0,0,0,0,61,0,0,0,105,0,0,0,0,0,0,0,509,121,0,0,0,0,45
15023,0,0,2287,0,2658,10216,485,0,0,7883,0,0,0,47,0,134,0,0,0,242,0,0,0,0,0,0,0,615,695,445,0,0,4589,135
15703,0,0,1015,0,580,10054,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17076,0,0,3076,0,1436,10141,738,0,0,2880,0,0,0,0,0,86,0,0,0,761,0,0,0,0,0,0,0,492,417,124,0,0,4720,105
18169,0,0,2510,0,0,9398,18,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11267,0,0,1937,0,424,10060,902,0,0,0,655,0,0,8,0,174,7,437,0,0,0,0,0,0,0,0,0,459,694,498,0,0,7494,165
11955,0,0,2521,0,1179,11001,629,9169,391,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,771,542,256,0,0,3991,155
17327,0,0,2150,2527,3271,11108,895,7197,406,0,0,0,0,0,0,74,18,0,0,596,0,0,0,0,0,0,0,1367,262,0,0,0,0,79
18603,0,0,2966,1781,200,10701,661,8934,225,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,1232,945,0,0,0,2533,114
10721,0,0,962,0,996,7632,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12056,0,0,1768,0,124,10268,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19857,0,0,2417,0,2839,10788,102,0,111,3405,110,0,0,0,0,146,0,423,0,289,0,0,0,0,0,0,0,803,678,223,0,0,6129,157
10880,0,0,1247,0,0,10387,0,0,164,0,0,0,0,47,0,21,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12480,0,0,3384,0,706,10744,66,0,291,6488,1111,0,0,0,0,32,9,0,0,0,0,0,0,0,0,0,0,1127,373,553,0,0,4881,48
18613,0,0,2809,2481,2716,10364,1076,5877,1328,0,0,0,0,0,0,93,0,661,0,0,0,0,0,0,0,0,0,597,294,0,0,0,1451,113
16345,0,0,4539,0,4271,2010,670,1219,591,0,1024,0,0,46,0,170,0,0,0,0,0,0,0,0,0,0,0,820,587,130,0,0,8616,155
18354,0,0,976,0,2937,1679,35,0,344,0,0,0,0,54,0,83,7,350,0,312,0,0,0,0,0,0,0,335,339,0,0,0,4798,71
14863,0,0,224,0,28794,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,280,302,1749,0,0,72
16348,0,0,2932,1976,1188,10543,113,5449,83,2417,547,0,0,47,0,82,0,0,0,298,0,0,0,0,0,0,0,541,210,0,0,0,3855,101
18877,0,0,506,0,0,0,0,0,0,0,921,0,0,0,0,74,0,0,0,89,0,0,0,0,0,0,0,856,347,435,0,25512,0,69
19536,0,0,3164,0,198,10103,339,5432,700,0,0,0,0,8,0,116,132,0,0,215,0,0,0,0,0,0,0,1314,487,191,0,0,5560,144
14197,0,0,1754,0,0,9238,37,0,0,0,0,0,0,46,0,76,0,0,0,94,0,0,0,0,0,0,0,0,733,0,0,0,0,71
16241,0,0,3728,0,0,10071,367,2372,41,0,0,0,0,47,0,194,0,0,0,0,0,0,0,0,0,0,0,789,999,428,0,0,5504,188
12764,0,0,1404,0,0,9832,19,0,0,0,0,0,0,0,0,0,0,549,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13238,0,0,513,0,355,0,0,0,395,0,1062,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,740,166,0,0,15257,0,36
15736,0,0,1566,0,46,9762,0,0,0,0,0,0,0,0,0,172,10,0,0,393,0,0,0,0,0,0,0,0,234,157,0,0,0,112
15899,0,0,1091,0,1290,9320,0,0,0,0,0,0,0,0,0,34,0,0,0,201,0,0,0,0,0,0,0,1552,135,0,0,0,0,36
18038,0,0,1156,0,933,9420,0,0,165,0,0,0,0,0,0,59,0,0,0,62,0,0,0,0,0,0,0,474,121,0,0,0,0,42
15055,0,0,934,0,296,7635,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,497,44
16159,0,0,1809,0,41,8677,0,0,0,0,0,0,0,47,0,86,28,0,0,182,0,0,0,0,0,0,0,1008,1320,66,0,0,0,83
17132,0,0,1132,0,552,10349,0,0,0,0,0,0,0,0,0,33,0,0,0,168,0,0,0,0,0,0,0,834,108,0,0,0,0,37
19011,0,0,3308,0,87,10687,70,0,121,5574,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,1520,425,319,0,0,5423,110
11219,0,0,1813,0,427,9373,319,0,110,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,706,316,121,0,0,0,113
13637,0,0,1792,0,259,8442,0,0,73,0,0,0,0,56,0,99,7,580,0,121,0,0,0,0,0,0,0,693,224,0,0,0,357,97
15652,0,0,1343,0,694,10231,0,0,0,0,0,0,0,49,0,35,0,0,0,0,0,0,0,0,0,0,0,0,173,64,0,0,0,29
16674,0,0,2859,0,2385,10538,53,0,261,4705,1464,0,0,55,0,74,0,0,0,297,0,0,0,0,0,0,0,1629,528,344,0,0,4285,90
19322,0,0,977,0,579,9615,0,0,0,0,0,0,0,53,0,0,0,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10683,0,0,2096,0,24,10414,57,0,0,7170,0,0,0,0,0,178,22,0,0,0,0,0,0,0,0,0,0,834,721,884,0,0,7076,167
18154,0,0,2580,0,0,11097,1170,6695,676,0,415,0,0,0,0,73,22,0,0,271,0,0,0,0,0,0,0,475,399,517,0,0,5413,96
14833,0,0,1962,0,1333,9703,23,0,0,3768,0,0,0,56,0,35,0,0,0,209,0,0,0,0,0,0,0,455,322,378,0,0,4389,41
18581,0,0,2531,0,0,8819,8,0,0,0,0,0,0,56,0,64,0,0,0,0,0,0,0,0,0,0,0,654,132,0,0,0,0,48
19996,0,0,2607,4005,0,10091,593,5616,239,0,0,0,0,0,0,41,0,50,0,231,0,0,0,0,0,0,0,700,187,0,0,0,4971,48
12257,0,0,4879,0,1591,9476,566,3779,229,0,1699,0,0,53,0,91,0,0,0,0,0,0,0,0,0,0,0,1194,465,230,0,0,5692,98
15595,0,0,3626,0,920,10332,139,2040,0,0,0,0,0,0,0,149,0,0,0,101,0,0,0,0,0,0,0,595,660,348,0,0,4827,142
11740,0,0,1320,0,0,7213,1548,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,37,136,0,0,0,0,68
15617,0,0,272,0,0,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18375,0,0,2566,0,1523,9654,705,0,615,0,1184,5963,0,57,0,130,0,397,0,0,0,0,0,0,0,0,0,854,406,389,0,0,5085,116
11052,0,0,6365,0,4283,2478,848,1911,437,0,597,0,0,49,0,160,0,0,0,0,0,0,0,0,0,0,0,580,544,66,0,0,6500,148
19059,0,0,3860,0,278,8072,645,6064,743,2608,0,0,0,64,0,104,0,0,0,109,0,0,0,0,0,0,0,702,347,0,0,0,5846,110
14306,0,0,3332,0,0,9955,134,0,1162,5609,0,0,0,58,0,136,0,588,0,224,0,0,0,0,0,0,0,1344,326,0,0,0,4866,139
14528,0,0,2727,0,3427,10266,144,5647,304,0,554,0,0,52,0,167,0,0,0,0,0,0,0,0,0,0,0,497,472,0,0,0,5155,155
19345,0,0,2541,0,0,10384,280,1271,807,0,896,0,0,0,0,106,8,0,0,0,0,0,0,0,0,0,0,1099,433,666,0,0,6602,104
12504,0,0,2140,0,527,9308,469,0,200,0,0,0,0,0,0,86,0,438,0,0,0,0,0,0,0,0,0,506,243,0,0,0,66,74
12937,0,0,1500,0,761,9556,0,0,0,0,0,0,0,56,0,33,0,0,0,0,0,0,0,0,0,0,0,834,117,0,0,0,0,36
13411,0,0,6458,1581,4565,4031,167,0,507,0,599,0,0,52,0,158,127,0,0,534,0,0,0,0,0,0,0,654,386,0,0,0,4093,143
19275,0,0,3360,0,426,9777,32,0,227,0,0,0,0,0,0,162,73,0,0,541,0,0,0,0,0,0,0,1306,672,856,0,0,6784,164
11270,0,0,2999,0,138,10073,329,9486,335,0,0,0,0,0,0,47,0,0,0,201,0,0,0,0,0,0,0,990,229,0,0,0,4630,58
12655,0,0,3846,0,2123,9721,487,5444,108,0,0,0,0,49,0,139,0,0,0,85,0,0,0,0,0,0,0,897,689,303,0,0,3931,149
15807,0,0,2936,5175,1889,9484,64,0,683,0,1085,0,0,48,0,217,28,0,0,0,0,0,0,0,0,0,0,1146,843,409,0,0,4250,221
15993,0,0,1330,0,1223,9031,0,0,0,0,0,0,0,52,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17711,0,0,809,0,0,10558,0,0,0,0,0,0,0,57,0,45,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,319,44
13987,0,0,1001,0,1244,7048,8,0,0,0,0,0,0,0,0,0,6,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10320,0,0,2871,0,1753,9117,66,7473,0,0,0,0,0,0,0,173,8,0,0,0,0,0,0,0,0,0,0,434,995,690,0,0,6765,162
19678,0,0,1005,0,0,0,33,0,324,0,449,0,0,0,0,85,117,542,0,0,0,0,0,0,0,0,0,581,297,0,0,19281,0,80
16533,0,0,3068,2035,3018,9333,940,5138,385,0,870,0,0,57,0,111,0,0,0,1041,0,0,0,0,0,0,0,864,187,0,0,0,2351,86
13213,0,0,2732,2786,126,10098,58,0,332,0,0,0,0,52,0,97,0,0,0,251,0,0,0,0,0,0,0,487,457,138,0,0,5689,120
10529,0,0,2759,0,6080,6323,133,6801,368,0,760,0,0,0,0,96,0,0,0,336,0,0,0,0,0,0,0,723,467,152,0,0,4406,93
12444,0,0,948,0,0,10511,0,0,0,0,0,0,0,52,0,55,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,517,41
14431,0,0,1706,0,0,9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14926,0,0,3886,0,4093,9767,292,3696,65,0,898,0,0,0,0,83,0,472,0,72,0,0,0,0,0,0,0,514,394,0,0,0,4700,100
17435,0,0,930,0,0,11260,0,0,0,0,0,0,0,0,0,33,0,0,0,434,0,0,0,0,0,0,0,814,208,0,0,0,0,54
18127,0,0,911,0,334,9659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10826,0,0,2569,0,24,8268,26,0,112,0,0,0,0,0,0,46,0,0,0,399,0,0,0,0,0,0,0,487,99,0,0,0,0,33
14323,0,0,2187,6509,661,10319,685,0,245,0,1364,0,0,0,0,155,0,0,0,264,0,0,0,0,0,0,0,1269,588,149,0,0,4715,174
10121,0,0,956,0,0,0,0,0,729,0,408,0,0,0,0,130,7,0,0,0,0,0,0,0,0,0,0,909,359,0,0,8710,0,118
10167,0,0,3324,6160,1730,6930,118,0,479,0,1959,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,1489,625,122,0,0,6156,128
11420,0,0,3480,0,2902,9243,818,1726,97,0,748,0,0,0,0,256,22,345,0,438,0,0,0,0,0,0,0,530,474,0,0,0,3604,255
12156,0,0,3097,0,3070,10102,146,5339,667,0,0,0,0,0,0,135,10,0,0,169,0,0,0,0,0,0,0,933,434,0,0,0,5093,146
18087,0,0,2564,0,736,10214,84,0,0,5041,868,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,1010,2445,127,0,0,5849,122
10265,0,0,2330,2500,1108,8616,651,6315,997,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,1402,362,0,0,0,5807,109
13929,0,0,2324,0,154,9906,883,0,340,0,882,0,0,9,0,99,0,0,0,414,0,0,0,0,0,0,0,910,572,93,0,0,7158,120
16421,0,0,800,0,0,4744,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,2412,25
16453,0,0,775,0,0,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16970,0,0,2373,0,357,9936,573,5495,168,0,0,0,0,52,0,111,0,0,0,0,0,0,0,0,0,0,0,1058,574,395,0,0,6986,116
14188,0,0,1627,0,83,9525,0,0,102,0,0,0,0,0,0,35,0,585,0,0,0,0,0,0,0,0,0,729,199,295,0,0,0,38
15293,0,0,3468,0,1852,9884,118,8856,110,0,0,0,0,48,0,96,0,0,0,74,0,0,0,0,0,0,0,566,519,229,0,0,2118,103
16351,0,0,3045,2142,0,9924,148,0,681,0,0,0,0,51,0,156,0,0,0,0,0,0,0,0,0,0,0,783,418,0,0,0,5003,178
10413,0,0,1098,0,191,9828,0,0,0,0,0,0,0,0,0,0,0,620,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10949,0,0,3348,0,0,9556,426,4353,592,0,1397,0,0,0,0,145,0,0,0,309,0,0,0,0,0,0,0,1456,594,580,0,0,6037,157
11686,0,0,1191,0,530,9979,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12413,0,0,1299,0,0,10223,0,0,0,0,0,0,0,0,0,124,0,472,0,0,0,0,0,0,0,0,0,849,299,209,0,0,0,102
12847,0,0,3689,0,0,10265,131,0,97,2812,0,0,0,0,0,151,25,0,0,224,0,0,0,0,0,0,0,4239,366,0,0,0,1954,180
12355,0,0,2344,0,253,10406,749,3807,351,0,0,0,0,0,0,32,0,118,0,555,0,0,0,0,0,0,0,4942,200,0,0,0,3379,33
11663,0,0,3349,0,2783,9597,627,0,299,7294,572,0,0,50,0,84,0,0,0,266,0,0,0,0,0,0,0,0,480,268,0,0,3522,101
13304,0,0,1395,0,232,9139,0,0,0,0,0,0,0,0,0,58,7,0,0,492,0,0,0,0,0,0,0,423,129,0,0,0,0,39
10481,0,0,3809,1850,830,9600,627,1645,324,0,1196,0,0,54,0,33,0,0,0,50,0,0,0,0,0,0,0,1296,170,0,0,0,3597,34
10027,0,0,3053,0,474,9571,76,0,315,0,1100,6757,0,0,0,167,0,0,0,63,0,0,0,0,0,0,0,1210,787,361,0,0,5003,163
13135,0,0,2470,5871,2239,9553,327,3566,333,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,1051,517,452,0,0,3050,145
18506,0,0,2544,0,3662,10030,1105,1017,505,0,850,0,0,62,0,100,0,0,0,421,0,0,0,0,0,0,0,986,361,0,0,0,1541,123
19083,0,0,2339,0,0,9096,0,0,62,0,0,0,0,55,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11586,0,0,1257,0,1409,8036,0,0,0,0,0,0,0,0,0,103,8,0,0,277,0,0,0,0,0,0,0,286,284,239,0,0,0,85
12601,0,0,2252,0,274,10190,129,5954,0,0,1266,0,0,0,0,93,0,532,0,0,0,0,0,0,0,0,0,1311,486,607,0,0,5648,99
18482,0,0,834,0,0,0,0,0,1079,0,0,0,0,0,0,171,8,459,0,0,0,0,0,0,0,0,0,936,290,0,0,18521,0,149
10325,0,0,2806,0,0,10030,895,0,334,8329,0,0,0,56,0,110,16,0,0,0,0,0,0,0,0,0,0,1109,438,0,0,0,5626,129
15630,0,0,1009,0,0,10190,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16920,0,0,2153,0,0,9780,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11705,0,0,954,0,0,0,0,0,0,0,0,0,0,55,0,82,0,494,0,0,0,0,0,0,0,0,0,367,291,215,0,13902,0,76
12212,0,0,2824,3960,160,10173,272,5674,123,0,0,0,0,57,0,33,0,0,0,582,0,0,0,0,0,0,0,5985,174,0,0,0,0,39
13252,0,0,1602,0,0,9656,154,0,0,0,0,0,0,47,0,0,7,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16018,0,0,1442,0,1064,8347,0,0,0,0,0,0,0,0,0,101,0,85,0,0,0,0,0,0,0,0,0,200,265,173,0,0,0,84
12622,0,0,2265,0,624,10132,742,7916,0,0,0,0,0,0,0,92,8,0,0,0,0,0,0,0,0,0,0,920,503,379,0,0,6011,95
13434,0,0,1752,0,143,8974,0,0,149,0,0,0,0,47,0,102,0,383,0,0,0,0,0,0,0,0,0,568,215,0,0,0,225,91
10479,0,0,4893,2734,4475,8608,4232,0,312,0,446,0,0,55,0,33,0,0,0,266,0,0,0,0,0,0,0,807,344,161,0,0,2653,37
11597,0,0,3264,0,3059,7612,296,0,80,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,898,643,360,0,0,6352,185
10514,0,0,3384,0,468,8319,104,0,196,5439,1020,0,0,0,0,155,17,468,0,0,0,0,0,0,0,0,0,1107,674,397,0,0,6829,158
15309,0,0,2872,0,2268,9674,1298,2982,492,0,939,0,0,0,0,188,0,0,0,1482,0,0,0,0,0,0,0,910,534,0,0,0,5107,208
16500,0,0,1526,0,143,9189,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18687,0,0,1899,0,0,8720,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19478,0,0,5175,0,108,8537,397,0,703,6787,603,0,0,0,0,126,0,344,0,559,0,0,0,0,0,0,0,672,449,574,0,0,4715,126
13376,0,0,1234,0,134,8226,0,0,0,0,0,0,0,0,0,78,7,0,0,0,0,0,0,0,0,0,0,0,264,63,0,0,880,73
15303,0,0,3019,0,834,10624,95,0,463,7847,0,0,0,0,0,96,0,0,0,513,0,0,0,0,0,0,0,739,552,373,0,0,4584,111
11672,0,0,1629,0,391,9591,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10252,0,0,3322,0,0,9925,187,0,706,0,1267,0,0,53,0,185,0,0,0,494,0,0,0,0,0,0,0,1403,673,0,0,0,4718,179
16219,0,0,4460,0,3446,8809,40,3296,0,0,0,0,0,0,0,77,0,0,0,575,0,0,0,0,0,0,0,973,325,0,0,0,5909,72
13341,0,0,2614,0,0,9672,466,1840,608,0,528,0,0,0,0,101,7,0,0,0,0,0,0,0,0,0,0,485,353,461,0,0,7795,104
18575,0,0,2920,1481,479,10319,1109,6896,90,0,0,0,0,0,0,74,0,0,0,306,0,0,0,0,0,0,0,0,245,0,0,0,4537,95
15120,0,0,3621,9854,2489,9519,72,0,124,0,0,0,0,0,0,31,8,0,0,0,0,0,0,0,0,0,0,1102,328,181,0,0,2093,26
10713,0,0,1605,0,113,9311,0,0,0,0,0,0,0,0,0,0,0,107,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11923,0,0,1388,0,0,10703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11099,0,0,3356,0,2492,5896,115,0,383,6142,0,0,0,58,0,196,0,771,0,0,0,0,0,0,0,0,0,4825,651,201,0,0,1982,196
18651,0,0,1486,0,1126,8421,0,0,0,0,0,0,0,56,0,150,0,0,0,56,0,0,0,0,0,0,0,275,258,0,0,0,161,121
11422,0,0,3177,0,0,9635,194,0,306,7316,739,0,0,0,0,196,8,0,0,0,0,0,0,0,0,0,0,970,681,382,0,0,6055,201
13573,0,0,2090,0,588,10318,723,6233,0,0,0,0,0,51,0,101,0,0,0,399,0,0,0,0,0,0,0,740,1086,397,0,0,4038,131
15275,0,0,1661,0,0,8834,0,0,0,0,0,0,0,0,0,44,0,0,0,289,0,0,0,0,0,0,0,362,98,0,0,0,0,34
15347,0,0,2598,0,106,9066,0,0,0,0,0,0,0,0,0,74,0,0,0,508,0,0,0,0,0,0,0,474,208,432,0,0,112,73
11091,0,0,3778,0,7937,9350,333,0,0,0,1139,0,0,0,0,155,0,0,0,1255,0,0,0,0,0,0,0,751,714,231,0,0,402,176
18116,0,0,2761,0,0,10026,688,0,322,7673,895,0,0,10,0,131,0,0,0,0,0,0,0,0,0,0,0,930,516,0,0,0,2560,111
12185,0,0,283,0,0,0,0,0,224,0,477,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,709,210,0,0,19967,0,27
15998,0,0,1274,0,0,4012,333,0,170,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,24,28
12196,0,0,3129,0,5532,9765,37,4411,417,0,734,0,0,0,0,145,0,0,0,438,0,0,0,0,0,0,0,525,378,0,0,0,3269,152
15604,0,0,4980,0,2564,9593,755,0,132,4155,436,0,0,0,0,252,0,0,0,406,0,0,0,0,0,0,0,551,717,205,0,0,5118,245
11750,0,0,3033,0,2557,9707,869,0,99,6394,775,0,0,0,0,104,0,436,0,0,0,0,0,0,0,0,0,519,458,0,0,0,4309,111
13041,0,0,2942,0,2838,9788,723,0,217,5401,1289,0,0,0,0,227,0,0,0,282,0,0,0,0,0,0,0,1180,678,805,0,0,1084,217
13415,0,0,2513,1254,63,9096,1214,5455,212,0,34,0,0,0,0,160,0,0,0,62,0,0,0,0,0,0,0,1090,540,166,0,0,5630,147
13333,0,0,815,0,1280,9484,0,0,0,0,0,0,0,0,0,34,25,0,0,0,0,0,0,0,0,0,0,1210,181,0,0,0,0,36
16409,0,0,3048,0,3777,4480,351,5183,913,0,1194,0,0,53,0,210,14,0,0,701,0,0,0,0,0,0,0,1113,2517,0,0,0,5615,193
19933,0,0,1604,0,0,8267,7,0,60,0,0,0,0,0,0,142,18,0,0,0,0,0,0,0,0,0,0,0,1271,71,0,0,0,93
11032,0,0,1343,0,0,9828,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,270,378,0,0,199,47
12787,0,0,247,0,0,0,0,0,0,0,426,0,0,47,0,75,0,0,0,0,0,0,0,0,0,0,0,505,311,98,0,20330,0,67
17154,0,0,1148,0,654,6724,0,0,0,0,0,0,0,27,0,0,9,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18882,0,0,2035,0,0,9487,42,0,0,0,0,0,0,0,0,34,9,0,0,348,0,0,0,0,0,0,0,821,217,0,0,0,0,46
15715,0,0,1540,0,0,9543,454,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15110,0,0,2648,0,0,9404,594,7100,407,0,625,0,0,0,0,134,0,0,0,167,0,0,0,0,0,0,0,635,554,70,0,0,7055,144
19019,0,0,3046,0,286,9963,161,7412,508,0,139,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,554,157,0,0,6108,118
10748,0,0,2107,2358,0,10514,690,0,433,0,0,0,0,45,0,100,0,128,0,0,0,0,0,0,0,0,0,956,409,0,0,0,6135,117
13453,0,0,1848,0,0,9481,505,0,198,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,1685,162,321,0,0,0,48
16773,0,0,3444,2559,1054,9692,673,6420,239,0,0,0,0,0,0,103,9,0,0,0,0,0,0,0,0,0,0,552,557,208,0,0,3865,108
19848,0,0,1350,0,0,9428,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,5168,360,0,0,0,513,105
10969,0,0,2691,0,1462,9828,528,0,809,1737,0,0,0,0,0,33,22,43,0,0,0,0,0,0,0,0,0,1089,233,0,0,0,3666,47
18048,0,0,1161,0,0,8926,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,276,122,0,0,0,68
18964,0,0,2678,0,2754,9904,665,6134,986,0,771,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,724,580,326,0,0,4050,153
19709,0,0,2683,0,572,9737,364,2154,373,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,1077,486,0,0,0,6996,137
16257,0,0,3520,0,0,9940,152,5991,0,1819,1025,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,1253,522,657,0,0,4597,109
19196,0,0,1517,0,84,9638,0,0,0,0,0,0,0,22,0,32,0,0,0,291,0,0,0,0,0,0,0,529,123,0,0,0,0,46
12089,0,0,2605,4001,471,10226,523,0,0,0,0,0,0,0,0,47,17,0,0,527,0,0,0,0,0,0,0,779,293,0,0,0,4179,68
14084,0,0,2127,0,0,10252,345,1070,322,0,648,0,0,0,0,97,0,360,0,0,0,0,0,0,0,0,0,452,561,258,0,0,7859,115
19445,0,0,3642,9226,2263,7291,120,0,0,0,0,0,0,0,0,92,0,0,0,248,0,0,0,0,0,0,0,893,393,0,0,0,5616,87
17964,0,0,3757,1398,3774,8992,159,1793,534,0,759,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,632,375,0,0,0,2439,95
12775,0,0,3470,0,2222,9512,1819,2196,0,0,693,0,0,0,0,32,0,81,0,242,0,0,0,0,0,0,0,710,280,455,0,0,2158,44
13122,0,0,1180,0,1701,9194,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,828,184,66,0,0,0,53
16512,0,0,2894,1202,1575,8334,60,0,0,5296,1334,0,0,0,0,136,0,0,0,41,0,0,0,0,0,0,0,1280,541,532,0,0,5559,138
12868,0,0,1500,0,38,8635,0,0,0,0,0,0,0,47,0,67,0,0,0,0,0,0,0,0,0,0,0,0,238,47,0,0,851,41
13786,0,0,1251,0,0,9015,0,0,0,0,0,0,0,0,0,0,0,586,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11179,0,0,2378,2366,0,9874,31,6587,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,801,773,1613,0,0,4992,162
17292,0,0,3414,4455,3139,6443,1999,3100,333,0,1263,0,0,0,0,90,0,551,0,83,0,0,0,0,0,0,0,716,2417,219,0,0,1717,68
17905,0,0,4555,1998,919,9645,159,7380,171,0,732,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,757,366,332,0,0,0,40
18390,0,0,3511,29,0,9557,383,5493,341,0,0,0,0,0,0,178,0,0,0,548,0,0,0,0,0,0,0,1114,314,0,0,0,5542,199
18793,0,0,3111,0,1167,9436,1177,7871,618,0,0,0,0,0,0,49,0,0,0,532,0,0,0,0,0,0,0,805,309,544,0,0,4010,68
