,MAINEXITDAY3,TOPLD1DAY3,AISLE1DAY3,PSADAY3,EXHIBITIONDAY3,MAINDAY3,POSTERDAY3,PSBDAY3,WC1DAY3,PSCDAY3,ROOM1DAY3,PSDDAY3,ROOM2DAY3,CIDAY3,CIENTRY1DAY3,BOTLD1DAY3,SERVEDAY3,ROOM3DAY3,ROOM4DAY3,WC2DAY3,CIENTRY2DAY3,CIENTRY3DAY3,CIEXIT1DAY3,CIENTRY4DAY3,EXHEXIT1DAY3,EXHEXIT2DAY3,TOPLD2DAY3,CANTEENDAY3,AISLE2DAY3,WC3DAY3,ROOM6DAY3,ROOM5DAY3,ENTERTAINDAY3,BOTLD2DAY3
11504,0,0,2646,0,0,5681,56,2203,135,0,0,0,0,41,0,46,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,742,32
12998,0,0,1353,51,12,5752,424,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15600,0,0,2088,0,0,6262,25,3617,0,0,0,0,0,35,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
17740,0,0,1195,2452,1068,5135,604,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13292,0,0,1492,0,0,0,14,0,0,0,0,0,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,8230,0,28
12891,0,0,374,0,0,1887,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409,0,0,1047,0,1361,8010,66,0,0,0,31,0,0,0,0,37,31,0,0,290,0,0,0,0,0,0,0,0,69,0,0,0,59,30
19888,0,0,790,2711,1205,5687,60,0,0,0,0,0,0,34,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14533,0,0,2146,0,1402,5720,31,1649,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,584,33
11425,0,0,1556,0,0,2152,143,0,146,0,0,0,0,41,0,36,0,0,0,0,0,0,0,0,0,0,0,0,773,0,0,0,0,27
14554,0,0,1619,0,463,4799,459,2719,400,0,0,0,0,0,0,83,8,107,0,0,0,0,0,0,0,0,0,0,261,0,0,0,426,75
13435,0,0,1492,2400,989,6647,86,0,60,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16226,0,0,1233,0,1116,7532,444,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16608,0,0,1028,1818,759,7224,43,0,230,0,0,0,0,40,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11658,0,0,541,0,1367,0,0,0,0,0,0,0,0,0,0,36,0,427,0,64,0,0,0,0,0,0,0,0,61,0,0,5110,0,29
11760,0,0,2032,2668,0,4979,816,0,151,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11979,0,0,2159,2302,0,5626,62,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16160,0,0,1009,0,2430,1681,1234,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18395,0,0,1062,2436,0,5192,1051,0,0,0,0,0,0,42,0,38,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,30
15176,0,0,1090,0,827,4079,540,3585,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19829,0,0,237,0,1255,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,8690,0,27
11098,0,0,836,0,0,2372,29,3029,0,0,0,0,0,36,0,40,7,0,0,0,0,0,0,0,0,0,0,0,807,0,0,0,0,27
19490,0,0,812,0,0,2350,931,2939,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18877,0,0,837,0,0,0,0,0,0,0,0,0,0,39,0,82,0,0,0,0,0,0,0,0,0,0,0,0,233,64,0,8737,0,66
18574,0,0,622,0,0,1195,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,245,0,1673,0,0,72
16315,0,0,693,0,2435,1037,7,1951,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17439,0,0,2175,0,328,8424,17,0,0,0,0,0,0,38,0,0,0,0,0,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14015,0,0,1905,2567,0,5514,90,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12804,0,0,2033,0,161,5402,1335,2229,0,0,0,0,0,38,0,0,25,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19472,0,0,1063,2445,0,5230,1462,0,0,0,0,0,0,41,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19640,0,0,1478,2430,0,5176,22,0,0,0,0,0,0,0,0,34,8,0,0,106,0,0,0,0,0,0,0,0,694,0,0,0,0,24
10855,0,0,1387,2558,889,5147,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12107,0,0,790,0,1159,6352,611,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19588,0,0,1509,0,0,0,7,0,73,0,0,0,0,0,0,35,0,497,0,0,0,0,0,0,0,0,0,0,59,0,0,5231,0,29
12842,0,0,1774,0,2453,5070,756,0,0,0,0,0,0,0,0,77,0,437,0,211,0,0,0,0,0,0,0,0,210,102,0,0,386,69
17083,0,0,1670,50,1074,5373,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11705,0,0,394,0,972,0,0,0,0,0,0,0,0,0,0,35,22,490,0,0,0,0,0,0,0,0,0,0,53,0,0,5150,0,30
11902,0,0,1418,0,0,5639,376,1842,147,0,0,0,0,0,0,122,44,516,0,0,0,0,0,0,0,0,0,0,637,0,0,0,287,118
15420,0,0,2524,0,658,5640,690,49,211,0,0,0,0,0,0,0,8,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15979,0,0,400,0,646,0,0,0,0,0,0,0,0,0,0,38,0,0,0,41,0,0,0,0,0,0,0,0,85,0,0,8780,0,34
16392,0,0,707,0,613,2406,42,2849,201,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12374,0,0,205,0,834,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,8528,0,28
17735,0,0,2878,0,0,5705,28,0,0,0,0,0,0,0,0,82,16,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,95,71
13820,0,0,1922,1998,0,5392,462,0,218,0,0,0,0,0,0,37,0,0,0,82,0,0,0,0,0,0,0,0,70,0,0,0,908,32
16056,0,0,1306,0,1037,4769,349,1981,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17183,0,0,2423,0,0,7477,17,0,0,0,348,0,0,0,0,35,0,0,0,72,0,0,0,0,0,0,0,0,196,0,0,0,611,29
17733,0,0,1166,1801,0,6152,883,0,0,0,0,0,0,36,0,32,8,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,24
10526,0,0,1059,2149,910,5946,37,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17641,0,0,1226,2066,802,5099,505,0,299,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18718,0,0,548,0,682,0,15,0,0,0,0,0,0,0,0,36,7,506,0,121,0,0,0,0,0,0,0,0,69,0,0,5235,0,32
19036,0,0,1391,0,324,5954,37,2511,188,0,0,0,0,0,0,38,0,218,0,0,0,0,0,0,0,0,0,0,67,0,0,0,428,29
13849,0,0,1812,2216,94,6619,35,0,0,0,0,0,0,40,0,0,9,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14200,0,0,1005,0,2263,8102,0,0,0,0,0,0,0,7,0,33,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,23
14959,0,0,2007,0,724,6514,28,1652,171,0,271,0,0,37,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18328,0,0,1268,2015,407,5248,506,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18977,0,0,1972,0,0,4050,238,1910,0,0,0,0,0,37,0,39,0,0,0,357,0,0,0,0,0,0,0,0,75,0,0,0,1490,32
15460,0,0,1245,0,757,5792,53,2759,0,0,527,0,0,0,0,0,7,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13990,0,0,1754,2602,0,5215,75,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15832,0,0,1407,0,492,5510,48,1806,247,0,0,0,0,36,0,46,0,0,0,216,0,0,0,0,0,0,0,0,64,0,0,0,1076,27
14224,0,0,1802,2600,0,6490,622,0,0,0,0,0,0,38,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15028,0,0,1221,2050,131,5627,62,0,176,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12463,0,0,669,0,4625,1232,737,0,278,0,0,0,0,37,0,32,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,26
12387,0,0,1178,0,332,5052,523,0,0,0,0,0,0,43,0,32,0,0,0,106,0,0,0,0,0,0,0,0,127,0,0,0,0,27
15120,0,0,848,0,2165,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17344,0,0,1487,2275,0,5455,489,0,304,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15401,0,0,1559,2575,470,5251,65,0,214,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13801,0,0,1606,2452,0,6429,515,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19232,0,0,775,2585,736,5166,40,0,0,0,0,0,0,43,0,42,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,1393,24
15447,0,0,1793,1974,0,6985,76,0,0,0,0,0,0,0,0,0,8,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11651,0,0,1013,2312,683,6993,47,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14578,0,0,2064,0,555,5987,34,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308,0,0,927,2532,134,5369,522,0,0,0,0,0,0,34,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17189,0,0,401,0,503,0,0,0,0,0,0,0,0,0,0,35,8,667,0,352,0,0,0,0,0,0,0,0,58,0,0,5226,0,29
18244,0,0,261,0,493,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,8783,0,33
11535,0,0,258,0,314,2544,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,24
18220,0,0,227,0,0,0,18,0,0,0,0,0,0,41,0,37,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,28
10163,0,0,1755,0,0,5303,103,2480,0,0,0,0,0,0,0,39,0,528,0,315,0,0,0,0,0,0,0,0,582,0,0,0,0,30
11628,0,0,2197,0,1223,3831,375,2484,0,0,319,0,0,0,0,0,65,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12273,0,0,1082,0,968,7872,9,0,419,0,0,0,0,37,0,32,7,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,28
15026,0,0,2081,0,291,5630,711,2163,165,0,403,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13279,0,0,2380,0,91,5463,46,2075,548,0,0,0,0,38,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14130,0,0,1322,0,703,8176,0,0,274,0,0,0,0,0,0,41,0,0,0,191,0,0,0,0,0,0,0,0,75,0,0,0,244,34
17208,0,0,1429,0,477,3459,89,1839,174,0,764,0,0,37,0,36,0,0,0,0,0,0,0,0,0,0,0,0,191,101,0,0,2369,27
18486,0,0,212,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15965,0,0,1704,0,732,5083,389,0,0,0,0,0,0,42,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14716,0,0,643,0,1321,7592,8,0,216,0,0,0,0,0,0,0,16,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17557,0,0,1974,2398,0,5154,8,0,111,0,0,0,0,0,0,39,0,0,0,57,0,0,0,0,0,0,0,0,144,144,0,0,0,27
10280,0,0,849,0,1646,6284,465,1453,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10494,0,0,1317,2548,0,5290,75,0,0,0,0,0,0,0,0,36,8,0,0,60,0,0,0,0,0,0,0,0,130,0,0,0,0,30
10026,0,0,896,2207,873,4959,46,0,0,0,0,0,0,0,0,36,7,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,29
17236,0,0,951,2123,84,5259,603,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,298,155,0,0,0,69
14386,0,0,2138,0,95,4977,97,0,158,0,623,0,0,35,0,127,0,0,0,366,0,0,0,0,0,0,0,0,313,0,0,0,365,122
15564,0,0,1500,2110,373,5289,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,984,26
17291,0,0,2311,0,0,5675,63,1652,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13086,0,0,553,0,464,2224,7,308,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14411,0,0,1176,2666,0,5112,53,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,542,0,0,0,0,27
12193,0,0,1084,1754,0,5975,56,0,0,0,0,0,0,37,0,0,0,792,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13569,0,0,1294,0,339,5339,1143,2514,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18499,0,0,859,0,0,2017,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12470,0,0,226,0,395,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,29
19892,0,0,2565,0,0,7041,36,0,62,0,0,0,0,0,0,0,8,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10193,0,0,2006,0,0,2160,342,3764,74,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11670,0,0,2060,0,132,5790,414,2662,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10539,0,0,1139,2483,308,5400,41,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15008,0,0,2961,0,0,4240,144,0,354,0,0,0,0,29,0,46,7,474,0,212,0,0,0,0,0,0,0,0,362,0,0,0,0,29
12527,0,0,1389,0,546,8526,11,0,0,0,0,0,0,7,0,40,9,0,0,106,0,0,0,0,0,0,0,0,131,0,0,0,0,26
11853,0,0,397,0,262,4917,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15961,0,0,1191,2541,482,5007,69,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19079,0,0,1107,2577,0,6163,90,0,396,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,144,173,0,0,0,26
11488,0,0,1125,0,301,5976,34,0,0,0,0,0,0,0,0,32,0,0,0,150,0,0,0,0,0,0,0,0,179,0,0,0,78,23
15719,0,0,1012,2171,0,5878,40,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,26
19165,0,0,1521,1945,0,5356,69,0,242,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015,0,0,1254,0,2278,4253,455,1597,190,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11558,0,0,1466,2664,400,5374,112,0,178,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11726,0,0,1477,0,0,5538,68,2416,0,0,698,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13869,0,0,334,0,1431,1524,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,2206,0,0,0,0,23
10265,0,0,1414,0,0,5767,35,0,394,0,0,0,0,0,0,38,0,0,0,83,0,0,0,0,0,0,0,0,68,0,0,0,303,30
15542,0,0,962,0,0,5954,299,2753,262,0,0,0,0,0,0,79,0,0,0,254,0,0,0,0,0,0,0,0,359,0,0,0,56,69
18169,0,0,1039,0,312,7389,33,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16181,0,0,1445,0,167,4421,49,51,292,0,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10037,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,155,59,0,0,0,27
19045,0,0,1642,0,0,5568,47,1903,0,0,0,0,0,34,0,86,8,555,0,0,0,0,0,0,0,0,0,0,361,57,0,0,259,78
16094,0,0,451,0,1595,1243,15,1680,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,21
19858,0,0,1108,2253,0,4675,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17863,0,0,383,0,0,0,0,0,0,0,0,0,0,33,0,35,8,0,0,0,0,0,0,0,0,0,0,0,196,0,0,8777,0,31
12212,0,0,675,0,1658,8628,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11692,0,0,550,0,0,2268,7,3341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15970,0,0,1744,2196,160,5377,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15370,0,0,583,0,4172,1718,598,0,91,0,0,0,0,31,0,35,0,595,0,124,0,0,0,0,0,0,0,0,49,0,0,0,535,24
10785,0,0,1614,2538,0,6504,108,0,103,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11894,0,0,1469,0,0,5971,512,1234,140,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14732,0,0,608,0,0,2200,521,4211,0,0,0,0,0,28,0,32,0,0,0,73,0,0,0,0,0,0,0,0,118,180,0,0,0,22
15550,0,0,1643,0,0,5974,8,0,0,0,342,0,0,7,0,0,0,0,2955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17304,0,0,1088,2330,145,5622,65,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17711,0,0,1736,0,255,5722,37,0,105,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15715,0,0,1295,2519,0,5566,630,0,79,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14612,0,0,918,2130,180,6919,48,0,46,0,0,0,0,0,0,32,15,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,24
14261,0,0,1462,2022,0,6754,186,0,166,0,0,0,0,0,0,0,8,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15145,0,0,677,0,2402,0,10,0,174,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18058,0,0,1969,0,0,8442,112,0,61,0,0,0,0,31,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13022,0,0,1066,0,0,4499,198,2102,0,0,0,0,0,0,0,70,8,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,824,26
10488,0,0,1255,2169,0,5113,522,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15327,0,0,853,1686,0,6596,10,0,0,0,0,0,0,30,0,32,8,0,0,209,0,0,0,0,0,0,0,0,149,168,0,0,0,23
15874,0,0,973,2156,175,5726,56,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10162,0,0,1566,0,0,5185,37,0,52,0,0,0,0,0,0,72,13,0,0,57,0,0,0,0,0,0,0,0,190,0,0,0,104,67
11262,0,0,1671,2141,0,4949,91,0,360,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16875,0,0,236,0,112,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,135,113,0,8706,0,26
13382,0,0,359,0,1928,0,0,556,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13388,0,0,1344,0,142,6181,73,2561,283,0,0,0,0,33,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14473,0,0,1033,2226,0,5061,548,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,128,95,0,0,0,23
15330,0,0,1268,2588,0,7131,68,0,0,0,0,0,0,30,0,32,8,0,0,0,0,0,0,0,0,0,0,0,119,131,0,0,0,24
18006,0,0,631,0,0,7873,0,0,0,0,0,0,0,32,0,0,0,0,704,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15131,0,0,520,0,0,2307,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12406,0,0,430,0,0,1815,0,0,0,0,0,0,0,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,23
13873,0,0,1508,2454,0,6477,33,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15438,0,0,1456,2469,0,6212,68,0,244,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,25
19839,0,0,1618,0,160,5515,39,1677,168,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,1140,71
14773,0,0,962,0,179,5154,45,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16369,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,78,0,484,0,0,0,0,0,0,0,0,0,0,215,0,0,5185,0,75
12650,0,0,264,0,0,0,0,0,0,0,0,0,0,32,0,34,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,8250,0,25
15949,0,0,1461,2187,1243,5140,373,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13218,0,0,1129,2451,0,6496,73,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18672,0,0,1448,2521,146,5030,59,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16896,0,0,1822,0,0,3938,60,3080,0,0,452,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19290,0,0,971,2184,221,6504,22,0,0,0,0,0,0,0,0,0,0,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17591,0,0,1359,0,0,7435,135,0,127,0,417,0,0,31,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18061,0,0,519,0,6988,1420,7,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,23
14741,0,0,697,0,2858,4247,0,0,0,0,0,0,0,0,0,0,0,807,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16011,0,0,2562,0,1321,6068,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17943,0,0,1074,2275,0,7280,75,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10419,0,0,1083,1814,1618,5917,82,0,0,0,0,0,0,31,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16075,0,0,1152,2785,0,4879,71,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11576,0,0,1096,0,0,4731,426,42,0,0,519,0,0,39,0,31,7,0,0,67,0,0,0,0,0,0,0,0,121,201,0,0,0,23
18684,0,0,631,0,1156,7351,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14812,0,0,465,0,0,0,16,0,0,0,0,0,0,32,0,35,0,501,0,0,0,0,0,0,0,0,0,0,72,0,0,5067,0,29
12743,0,0,1305,2329,0,5085,34,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10334,0,0,1730,0,579,5085,581,0,0,0,0,0,0,0,0,0,8,459,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12188,0,0,567,0,0,2282,624,1858,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888,0,0,1780,0,192,5670,24,2423,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19962,0,0,1110,0,3055,2598,0,0,0,0,0,0,0,0,0,33,7,715,0,0,0,0,0,0,0,0,0,0,2130,0,0,0,0,25
16351,0,0,1526,0,0,4624,702,3059,190,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11231,0,0,1569,2242,0,4789,10,0,0,0,0,0,0,0,0,37,0,0,0,166,0,0,0,0,0,0,0,0,69,0,0,0,1144,30
10134,0,0,696,0,812,8962,0,0,0,0,0,0,0,37,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17871,0,0,1348,0,0,4366,7,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13332,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,159,159,0,8735,0,28
