"","TOPLD1DAY1","AISLE1DAY1","PSADAY1","EXHIBITIONDAY1","MAINDAY1","POSTERDAY1","PSBDAY1","WC1DAY1","PSCDAY1","ROOM1DAY1","PSDDAY1","ROOM2DAY1","CIDAY1","BOTLD1DAY1","SERVEDAY1","ROOM3DAY1","ROOM4DAY1","WC2DAY1","CIENTRY4DAY1","TOPLD2DAY1","CANTEENDAY1","AISLE2DAY1","WC3DAY1","ROOM6DAY1","ROOM5DAY1","ENTERTAINDAY1","BOTLD2DAY1"
"18506",0,2037,0,0,8807,0,0,0,0,0,0,0,0,186,17,532,0,213,0,0,875,713,326,0,0,28,194
"13635",0,2370,0,1004,11794,402,0,0,20,573,0,0,0,84,0,0,0,0,0,0,1021,436,356,0,0,7030,86
"14556",0,2869,0,2656,12441,362,4126,0,0,380,0,0,0,206,22,0,0,227,0,0,1410,652,281,0,0,5435,192
"16209",0,990,0,491,12353,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,160,132,0,0,0,0,76
"15342",0,1588,0,378,10075,0,0,0,0,0,0,0,27,103,7,740,0,0,0,0,772,300,74,0,0,0,84
"16041",0,1238,0,0,12336,0,0,0,0,0,0,0,0,149,0,310,0,0,0,0,0,82,0,0,0,41,129
"16364",0,3813,0,0,11506,425,0,0,0,257,3042,0,30,306,7,0,0,601,0,0,640,808,554,0,0,3030,279
"14130",0,2382,0,97,12154,73,0,853,0,582,3111,0,0,156,0,211,0,192,0,0,1072,306,0,0,0,2911,168
"14677",0,790,0,1538,10823,0,0,0,0,0,0,0,0,106,23,0,0,0,0,0,469,317,349,0,0,0,85
"17548",0,1374,0,0,10565,0,0,0,0,0,0,0,0,108,16,540,0,189,0,0,521,247,0,0,0,40,112
"10082",0,1188,0,243,11575,0,0,0,0,0,0,0,0,38,0,452,0,202,0,0,0,92,0,0,0,0,35
"15485",0,2269,0,0,12555,98,0,229,8557,207,0,0,30,171,0,0,0,0,0,0,1026,580,360,0,0,5910,161
"18268",0,2662,0,2563,11719,424,0,156,7701,347,0,0,0,151,0,0,0,110,0,0,740,572,256,0,0,3795,149
"19063",0,2340,0,0,10541,41,0,139,0,0,0,0,30,52,0,0,0,220,0,0,590,127,0,0,0,0,41
"15970",0,2158,0,0,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16241",0,1108,0,137,12350,0,0,0,0,0,0,0,0,77,0,0,0,99,0,0,0,559,0,0,0,0,70
"18801",0,1060,0,713,12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17173",0,974,0,0,12219,0,0,168,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17761",0,3520,0,2361,9043,805,5548,556,0,245,0,0,30,145,24,345,0,571,0,0,410,563,0,0,0,7424,147
"10577",0,1888,1146,7,12005,457,0,535,0,0,0,0,35,84,0,0,0,0,0,0,769,450,765,0,0,4205,98
"17063",0,2543,7052,0,12132,160,0,22,2628,672,0,0,0,194,0,0,0,0,0,0,877,610,360,0,0,4483,203
"19269",0,2878,0,45,11816,26,0,408,4213,474,0,0,0,322,0,560,0,0,0,0,962,655,0,0,0,8228,324
"11843",0,1629,0,150,9486,241,0,0,0,0,0,0,0,35,0,768,0,265,0,0,424,114,0,0,0,0,27
"14043",0,3022,0,4403,9801,34,0,46,25,0,0,0,0,252,0,0,0,114,0,0,791,614,0,0,0,7070,245
"15381",0,3578,1332,212,11623,446,0,0,5623,535,0,0,0,150,6,0,0,370,0,0,1428,281,0,0,0,5397,131
"16432",0,1748,0,2499,12304,458,0,160,8692,0,0,0,0,74,0,0,0,0,0,0,0,360,364,0,0,3919,94
"18258",0,2360,0,3246,11701,1004,0,0,0,386,0,0,0,127,8,0,0,444,0,0,1068,391,300,0,0,4169,140
"12590",0,1284,0,155,11381,0,0,0,0,0,0,0,0,34,0,808,0,92,0,0,389,135,0,0,0,0,65
"13227",0,544,0,8,4441,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0
"13637",0,1466,0,597,9827,0,0,0,0,0,0,0,0,47,0,487,0,146,0,0,779,117,0,0,0,0,36
"16812",0,3454,0,4091,12212,155,0,153,6297,0,3164,0,26,33,0,0,0,206,0,0,1361,160,0,0,0,0,53
"11492",0,3115,2463,3413,11390,494,0,246,0,401,0,0,0,195,0,0,0,140,0,0,850,2423,0,0,0,5882,213
"16576",0,546,0,0,3858,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13512",0,1522,0,0,10640,0,0,0,0,0,0,0,0,121,18,583,0,419,0,0,435,273,0,0,0,0,119
"13588",0,3608,2383,1953,12242,77,2847,400,0,0,0,0,30,72,7,320,0,662,0,0,758,1706,0,0,0,0,95
"18933",0,2843,0,8512,11987,0,1354,0,0,490,0,0,8,73,0,0,0,1106,0,0,1014,3669,0,0,0,0,81
"12439",0,1192,0,509,11004,0,0,0,0,0,0,0,0,47,0,0,0,575,0,0,408,110,0,0,0,0,38
"14516",0,2210,0,2525,12426,14,0,0,0,0,9737,0,0,136,15,0,0,382,0,0,735,2035,78,0,0,1617,143
"15277",0,1098,0,0,12048,0,0,0,0,0,0,0,27,151,0,0,0,0,0,0,0,379,192,0,0,347,132
"15757",0,991,0,1279,10675,0,0,0,0,0,0,0,0,45,0,0,0,142,0,0,542,123,0,0,0,0,38
"10329",0,2734,0,2813,11818,76,0,400,6062,209,0,0,0,167,24,0,0,176,0,0,662,2691,77,0,0,2978,157
"13359",0,1924,0,158,9555,56,0,0,0,0,0,0,30,0,0,0,0,319,0,0,0,0,0,0,0,0,0
"10669",0,2791,0,700,12148,367,0,0,8989,392,0,0,0,253,0,117,0,255,0,0,765,619,152,0,0,3713,238
"12984",0,1988,0,0,10785,38,0,0,0,0,0,0,0,0,0,697,0,234,0,0,0,0,0,0,0,0,0
"12739",0,2597,0,1520,12020,142,9197,0,0,0,0,0,0,33,8,0,0,314,0,0,699,315,153,0,0,4194,40
"14444",0,1479,0,0,11215,7,0,0,0,0,0,0,40,49,0,0,0,0,0,0,238,142,0,0,0,0,40
"12406",0,842,0,454,12062,0,0,0,0,0,0,0,40,52,0,0,0,126,0,0,0,100,0,0,0,0,51
"10163",0,2888,0,0,12119,349,5751,332,0,712,0,0,34,122,0,0,0,382,0,0,0,485,0,0,0,5055,120
"11699",0,1072,0,583,12091,0,0,0,0,0,0,0,0,63,0,0,0,247,0,0,0,140,0,0,0,0,56
"15963",0,3175,0,811,11643,197,3049,175,5835,0,0,0,27,178,0,0,0,102,0,0,755,561,41,0,0,5009,180
"17714",0,1692,0,0,11653,0,0,0,0,0,0,0,29,62,0,0,0,162,0,0,0,118,0,0,0,0,50
"14448",0,4232,9774,3054,11285,205,0,0,0,486,0,0,0,145,39,99,0,325,0,0,0,427,197,0,0,60,159
"18823",0,298,0,0,1640,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"13054",0,2322,0,205,11450,880,0,186,9196,0,0,0,37,106,9,114,0,0,0,0,712,492,329,0,0,4405,110
"14557",0,1164,0,0,12057,0,0,0,0,0,0,0,0,64,0,0,0,93,0,0,0,359,0,0,0,0,38
"18225",0,2069,0,330,10919,702,0,785,0,839,4529,0,0,90,0,0,0,0,0,0,929,489,862,0,0,7614,101
"19969",0,2351,0,3434,6115,62,0,0,0,0,0,0,0,36,0,0,0,226,0,0,44,164,0,0,0,0,29
"13763",0,2889,3353,0,11590,542,2669,1123,2975,350,0,0,8,87,0,0,0,0,0,0,882,328,0,0,0,3980,94
"12292",0,3396,0,3224,11729,58,0,0,0,0,4207,0,0,75,0,0,0,888,0,0,1252,506,1021,0,0,2109,96
"16294",0,453,0,0,6446,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0
"18050",0,5932,0,0,11548,96,3002,337,0,551,0,0,38,71,0,596,0,0,0,0,1084,394,293,0,0,4029,73
"15899",0,1057,0,0,11189,0,0,0,0,0,0,0,0,133,10,393,0,335,0,0,426,235,0,0,0,91,129
"14116",0,760,0,509,11636,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0
"14781",0,1874,2490,2793,11270,458,5421,124,0,0,0,0,0,145,0,0,0,339,0,0,695,448,0,0,0,5027,142
"11834",0,2309,0,0,0,37,0,152,0,579,0,0,0,128,9,871,0,0,0,0,1678,329,0,0,12140,0,169
"17236",0,880,0,2560,3521,180,0,0,0,0,0,0,0,34,0,0,0,190,0,0,0,55,0,0,0,3993,26
"15074",0,525,0,0,3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15441",0,3233,0,3772,11692,29,4821,460,0,667,0,0,35,32,0,0,0,307,0,0,929,209,0,0,0,5232,35
"19338",0,3246,0,0,12045,106,0,0,0,0,0,0,0,221,9,0,0,476,0,0,570,722,0,0,0,6308,226
"11424",0,2010,0,0,10124,46,0,0,0,0,0,0,0,100,0,0,0,0,0,0,471,300,58,0,0,101,100
"12052",0,1158,0,2606,2793,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17295",0,1006,0,2853,3143,28,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0
"19548",0,916,0,529,11498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19356",0,918,0,1061,0,0,0,232,0,0,0,0,0,41,0,0,0,0,0,0,696,321,0,0,24847,101,41
"10331",0,2372,0,0,1796,0,0,46,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17778",0,949,0,529,11088,0,0,0,0,0,0,0,0,0,25,456,0,517,0,0,0,0,0,0,0,0,0
"13794",0,2942,0,0,11935,554,8299,1424,0,0,0,0,0,237,0,0,0,376,0,0,624,711,397,0,0,2961,237
"17149",0,429,0,0,5360,0,0,0,0,0,0,0,0,33,0,0,0,149,0,0,0,145,0,0,0,279,23
"10425",0,2015,6778,1389,11993,878,2559,172,0,542,0,0,0,168,9,0,0,113,0,0,840,1011,163,0,0,2688,162
"10993",0,2423,0,404,11497,853,2741,729,0,0,0,0,40,92,0,0,0,0,0,0,1298,526,664,0,0,2715,98
"11628",0,1076,0,1508,8470,0,0,0,0,0,0,0,0,88,0,719,0,0,0,0,0,251,300,0,0,0,75
"11670",0,4113,0,8,12034,109,0,0,0,0,0,0,0,273,50,0,0,519,0,0,901,3972,0,0,0,4058,258
"17725",0,2653,0,0,11700,106,0,217,6058,402,0,0,0,176,0,0,0,0,0,0,1054,512,355,0,0,7254,183
"19485",0,2257,0,0,12169,77,0,411,5188,297,0,0,0,168,11,0,0,354,0,0,864,514,85,0,0,8023,181
"12218",0,1028,0,435,11242,0,0,0,0,0,0,0,0,33,0,487,0,0,0,0,0,145,84,0,0,0,25
"11433",0,791,0,2445,3750,0,0,221,0,0,0,0,40,0,0,136,0,0,0,0,0,0,0,0,0,0,0
"15481",0,4168,0,0,11503,1892,0,400,4487,0,0,0,7,142,0,0,0,0,0,0,1040,492,179,0,0,5457,141
"16810",0,1009,0,1137,9675,0,0,326,0,0,0,0,0,47,8,0,0,0,0,0,788,110,0,0,0,0,35
"17292",0,2833,0,2002,11190,552,0,198,4218,507,0,0,0,111,8,474,0,322,0,0,1105,2376,45,0,0,5392,119
"10027",0,1250,0,171,9938,0,0,0,0,0,0,0,30,97,145,548,0,0,0,0,768,254,64,0,0,0,79
"17527",0,1545,0,422,11259,1038,0,104,7526,193,0,0,0,90,0,0,0,421,0,0,969,505,628,0,0,6556,90
"18138",0,871,0,0,10292,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,688,201,0,0,0,0,80
"14672",0,2526,0,4073,12139,545,0,72,9018,330,0,0,0,177,30,0,0,194,0,0,846,387,0,0,0,734,174
"16775",0,2237,0,840,12067,168,9230,0,0,540,0,0,0,116,132,0,0,227,0,0,1019,416,0,0,0,4448,112
"18186",0,1984,0,363,11378,903,0,432,9618,689,0,0,0,136,0,0,0,404,0,0,1185,687,415,0,0,3353,148
"18780",0,1861,0,332,10222,0,0,0,0,0,0,0,0,161,7,410,0,0,0,0,0,309,194,0,0,0,85
"14336",0,1088,0,0,10899,0,0,0,0,0,0,0,0,57,0,711,0,470,0,0,345,132,0,0,0,0,40
"17257",0,2557,0,166,11584,102,0,267,4906,0,0,0,0,143,0,0,0,537,0,0,673,515,363,0,0,7633,166
"17372",0,868,0,0,11387,39,0,0,5480,0,0,0,0,32,0,0,6063,0,0,0,1072,125,0,0,0,0,45
"17716",0,840,0,0,11258,0,0,0,0,0,0,0,0,37,0,113,0,541,0,0,144,117,0,0,0,0,30
"13238",0,638,0,1099,0,9,0,367,0,372,0,0,0,45,0,122,0,0,0,0,862,228,366,0,13971,0,52
"19254",0,1142,0,0,10206,0,0,0,0,0,0,0,29,91,10,422,0,135,0,0,348,226,0,0,0,211,93
"16400",0,1422,0,972,10485,17,0,53,0,0,0,0,0,49,0,0,0,248,0,0,144,129,0,0,0,0,41
"16563",0,1740,0,0,11210,209,0,0,0,0,0,0,28,33,0,0,0,0,0,0,0,164,0,0,0,0,28
"11853",0,1451,0,8,7509,0,0,0,0,0,0,0,0,192,0,404,0,0,0,0,30,513,210,0,0,539,171
"14716",0,2676,0,3390,10250,589,0,482,0,178,6895,0,0,196,18,610,0,0,0,0,739,504,71,0,0,4079,177
"18096",0,924,0,0,0,994,0,0,0,466,0,0,0,102,89,573,0,0,0,0,1029,306,0,0,18962,0,77
"19756",0,1107,0,339,10210,0,0,0,0,0,0,0,0,90,0,348,0,0,0,0,357,289,142,0,0,0,84
"13441",0,1112,0,0,11682,10,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17380",0,392,0,0,0,1080,0,0,0,0,0,0,26,33,0,0,0,353,0,0,803,204,0,0,11800,0,28
"10252",0,3091,0,0,12022,65,0,632,0,380,6428,0,30,122,0,0,0,0,0,0,1335,499,388,0,0,5567,133
"16815",0,98,0,0,0,0,0,0,0,0,0,0,26,33,0,0,0,0,0,0,578,205,522,0,29289,0,23
"11025",0,3272,0,94,10264,18,0,98,0,452,5480,0,0,301,16,0,0,0,0,0,686,1195,641,0,0,7147,286
"12729",0,846,0,0,10681,0,0,0,0,0,0,0,20,33,8,836,0,0,0,0,0,148,357,0,0,0,26
"13786",0,2332,0,0,9575,13,0,113,0,0,0,0,0,63,0,0,0,135,0,0,1075,111,0,0,0,0,43
"10046",0,1534,0,0,0,10,0,144,0,485,0,0,25,80,26,0,0,0,0,0,6800,234,0,0,18071,38,79
"13491",0,511,0,1100,11849,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15923",0,3365,0,0,9067,951,0,816,6102,372,0,0,18,189,23,712,0,0,0,0,929,455,643,0,0,2184,165
"12612",0,1759,0,366,10283,0,0,0,0,0,0,0,0,126,10,406,0,0,0,0,93,292,147,0,0,0,116
"15306",0,1751,0,0,0,0,0,0,0,0,0,0,18,83,0,118,0,0,0,0,528,306,0,0,19451,0,76
"11671",0,2682,0,3546,11543,44,0,388,0,481,4464,0,18,157,0,0,0,153,0,0,936,464,74,0,0,5326,180
"14048",0,1570,0,67,9622,395,0,0,0,0,0,0,0,144,9,560,0,0,0,0,423,373,45,0,0,209,176
"14601",0,706,0,853,0,0,0,359,0,418,0,0,0,95,8,0,0,104,0,0,614,191,0,0,24828,0,104
"15680",0,952,0,0,11961,0,0,0,0,0,0,0,0,0,16,0,0,654,0,0,0,0,0,0,0,0,0
"15934",0,2187,0,1678,9976,2573,0,336,0,0,2444,0,0,126,8,567,0,183,0,0,1185,441,133,0,0,4028,110
"17259",0,1086,0,378,11092,0,0,0,0,0,0,0,19,0,27,361,0,0,0,0,0,0,0,0,0,0,0
"17740",0,1477,0,192,10342,14,0,0,0,0,0,0,0,0,0,524,0,238,0,0,0,0,0,0,0,0,0
"19278",0,784,0,582,0,7,0,393,0,442,0,0,0,144,16,0,0,43,0,0,1019,228,0,0,13781,0,113
"17291",0,4330,0,5172,10718,2258,0,353,0,1072,0,0,20,75,8,792,0,260,0,0,783,326,0,0,0,4514,94
"16431",0,1172,0,0,0,0,0,563,0,397,0,0,0,41,0,0,0,0,0,0,471,236,0,0,24922,0,40
"18745",0,2191,0,1138,10493,526,0,562,0,627,9102,0,0,84,23,0,0,162,0,0,778,414,1091,0,0,3943,86
"14113",0,2976,0,1300,10259,511,0,128,0,218,4426,0,0,127,0,381,0,419,0,0,6315,271,251,0,0,2046,117
"15023",0,1962,0,508,10360,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14001",0,2792,0,2223,11140,804,0,180,0,211,0,0,0,233,0,0,0,0,0,0,1177,472,0,0,0,5479,234
"18387",0,983,0,128,10358,0,0,0,0,0,0,0,0,147,17,0,0,102,0,0,400,1052,0,0,0,0,158
"16765",0,2586,0,357,8149,688,0,454,6267,221,0,0,18,97,0,0,0,0,0,0,995,395,0,0,0,6956,98
"14423",0,2547,0,368,9706,515,0,353,0,305,9612,0,10,86,0,0,0,0,0,0,475,453,343,0,0,5486,92
"19445",0,1897,0,1269,10577,1267,0,228,0,630,5163,0,0,187,0,527,0,0,0,0,679,480,132,0,0,6995,149
"10579",0,1124,0,437,9685,0,0,0,0,0,0,0,0,132,38,450,0,250,0,0,46,299,0,0,0,104,125
"19221",0,445,0,0,10962,0,0,0,0,0,0,0,12,0,0,0,1390,0,0,0,0,0,0,0,0,0,0
"10284",0,547,0,0,0,9,0,0,0,412,0,0,0,43,0,0,0,0,0,0,838,572,0,0,25055,0,46
"15301",0,455,0,0,11751,0,0,0,0,0,0,0,0,0,0,544,0,200,0,0,0,0,0,0,0,0,0
"19632",0,2298,0,1227,9862,603,0,344,0,0,7990,0,0,135,0,0,0,47,0,0,788,683,377,0,0,5947,165
"15447",0,1199,0,438,10201,0,0,0,0,0,0,0,0,0,0,541,0,270,0,0,0,0,0,0,0,0,0
"12761",0,733,0,181,10422,0,0,0,0,0,0,0,0,32,0,702,0,0,0,0,0,154,202,0,0,0,25
"11534",0,1055,0,652,9942,252,0,0,0,0,0,0,13,0,10,0,0,267,0,0,0,0,0,0,0,0,0
"15966",0,1067,0,243,8978,0,0,323,0,0,0,0,0,102,9,811,0,0,0,0,566,304,0,0,0,0,92
"17132",0,5749,0,6124,7521,102,0,208,0,0,3288,0,14,235,14,336,0,275,0,0,675,2633,0,0,0,2357,255
"14917",0,2615,0,2214,10242,374,0,51,0,341,6486,0,0,212,17,0,0,187,0,0,815,2136,83,0,0,4095,199
"19964",0,1294,0,0,0,16,0,461,0,381,0,0,0,93,0,597,0,118,0,0,414,318,391,0,19007,0,99
"13132",0,516,0,0,0,14,0,0,0,384,0,0,0,38,0,154,0,161,0,0,563,216,0,0,20221,0,29
"14391",0,1661,0,288,10287,1031,0,265,0,0,5455,0,0,165,0,545,0,63,0,0,1418,532,248,0,0,7638,160
"17852",0,912,0,1482,10143,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,131,139,0,0,0,0,71
"19259",0,1005,0,80,0,0,0,0,0,620,0,0,0,85,63,578,0,713,0,0,904,293,558,0,18569,0,68
"10561",0,2384,0,0,7687,458,0,312,0,0,0,0,16,106,26,351,0,0,0,0,570,310,0,0,0,83,105
"19115",0,759,0,0,0,0,0,605,0,429,0,0,0,46,0,0,0,0,0,0,803,301,0,0,24344,71,34
"10101",0,1233,0,211,9404,0,0,0,0,0,0,0,0,105,0,515,0,0,0,0,141,340,0,0,0,0,104
"12646",0,2244,0,7053,10396,609,0,124,0,624,1555,0,17,71,0,499,0,0,0,0,908,288,0,0,0,5336,84
"18316",0,5163,0,4384,10411,584,0,220,0,554,5832,0,0,166,0,0,0,251,0,0,856,427,0,0,0,1309,173
"11966",0,1909,0,577,10230,1041,0,0,0,0,5514,0,0,110,0,0,0,554,0,0,556,390,148,0,0,8625,86
"10522",0,2586,0,3134,9529,255,0,470,0,519,0,0,0,122,0,0,0,0,0,0,944,482,509,0,0,7206,122
"15785",0,470,0,7984,1363,863,0,57,0,0,0,0,0,39,0,0,0,237,0,0,710,180,0,0,0,0,33
"14870",0,1879,0,2834,9905,841,0,1284,0,461,7130,0,0,72,9,0,0,201,0,0,1682,199,0,0,0,3396,78
"16536",0,1028,0,0,10610,0,0,0,0,0,0,0,0,45,18,420,0,0,0,0,0,107,0,0,0,109,42
"12277",0,621,0,151,0,16,0,538,0,437,0,0,7,118,0,0,0,0,0,0,770,274,0,0,24164,0,117
"13038",0,1697,0,245,8693,552,0,0,0,0,0,0,0,63,8,451,0,380,0,0,440,102,0,0,0,0,44
"14787",0,496,0,0,0,21,0,570,0,451,0,0,15,42,0,0,0,0,0,0,397,191,0,0,14460,0,39
"12704",0,1165,0,466,7328,8,0,0,0,0,0,0,0,86,34,709,0,285,0,0,0,164,0,0,0,277,96
"17744",0,954,0,1241,9961,90,0,0,0,0,0,0,0,62,0,0,0,0,0,0,115,121,0,0,0,0,48
"19722",0,954,0,862,10046,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0
"10545",0,555,0,0,0,15,0,356,0,31,0,0,6,128,0,0,0,0,0,0,532,383,0,0,20060,0,120
"13613",0,613,0,0,0,0,0,0,0,481,0,0,0,79,8,497,0,0,0,0,461,273,118,0,19688,0,74
"15120",0,829,0,783,10673,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
"10927",0,1569,0,430,8437,0,0,50,0,0,0,0,0,46,18,565,0,0,0,0,774,129,0,0,0,0,37
"11262",0,1041,0,369,10233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14571",0,3010,0,2319,10067,932,0,405,0,369,0,0,0,84,0,0,0,76,0,0,794,305,0,0,0,5337,107
"16037",0,879,0,1719,8258,0,0,0,0,0,0,0,0,40,8,0,0,112,0,0,482,137,0,0,0,0,31
"17005",0,269,0,0,2278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12372",0,1949,0,725,10307,1109,0,445,0,667,27,0,15,131,8,73,0,0,0,0,1169,278,0,0,0,7043,116
"13442",0,786,0,0,0,0,0,0,0,391,0,0,0,43,9,0,0,642,0,0,842,246,0,0,24351,0,40
"15652",0,2579,0,0,10350,193,0,0,0,179,8504,0,8,89,15,0,0,140,0,0,672,404,164,0,0,6003,108
"10969",0,1501,0,0,9485,8,0,0,0,0,0,0,15,162,0,0,0,0,0,0,508,383,0,0,0,267,164
"12445",0,804,0,0,10197,0,0,0,0,0,0,0,0,141,0,0,0,317,0,0,0,977,0,0,0,0,118
"16921",0,2323,0,0,10131,36,0,259,0,430,7461,0,0,128,0,0,0,243,0,0,0,434,78,0,0,5978,151
"17771",0,1201,0,83,10171,0,0,0,0,0,0,0,0,0,0,253,0,63,0,0,0,0,0,0,0,0,0
"17006",0,1439,0,440,9975,0,0,0,0,0,0,0,0,52,20,0,0,321,0,0,0,0,0,0,0,0,0
"15711",0,1470,0,2761,4039,25,0,0,0,0,0,0,0,46,8,0,0,331,0,0,0,1679,0,0,0,0,24
"11328",0,2700,0,2777,9881,705,0,218,0,560,7006,0,0,160,17,0,0,0,0,0,1161,447,114,0,0,4222,158
"13746",0,240,0,0,0,0,0,336,0,460,0,0,16,36,0,0,0,0,0,0,785,240,62,0,20127,0,28
"19604",0,2679,0,0,10612,92,0,225,0,253,9045,0,0,87,17,0,0,128,0,0,917,479,313,0,0,4628,116
"16367",0,574,0,0,0,0,0,91,0,461,0,0,0,121,0,0,0,0,0,0,1454,268,0,0,19205,0,93
"14973",0,1283,0,160,9767,0,0,0,0,0,0,0,0,46,10,0,0,0,0,0,0,99,0,0,0,0,52
"19659",0,717,0,1223,9636,0,0,0,0,0,0,0,16,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"18256",0,1168,0,102,9146,0,0,0,0,0,0,0,0,63,0,679,0,65,0,0,746,118,0,0,0,0,43
"10863",0,1853,0,104,8370,0,0,0,0,0,0,0,0,96,0,0,0,51,0,0,562,211,0,0,0,69,94
"17214",0,387,0,0,0,0,0,0,0,376,0,0,0,41,0,0,0,0,0,0,347,200,58,0,14759,0,38
"12193",0,1010,0,394,9232,0,0,0,0,0,0,0,12,34,0,686,0,0,0,0,745,121,0,0,0,0,60
"12339",0,369,0,0,0,0,0,580,0,498,0,0,0,39,0,0,0,0,0,0,687,214,0,0,24485,0,34
"11712",0,2690,0,4144,9619,298,0,198,0,372,0,0,0,220,21,0,0,534,0,0,494,462,0,0,0,5294,221
"11903",0,848,0,0,0,0,0,210,0,385,0,0,0,103,11,530,0,97,0,0,5880,378,89,0,13076,232,103
"18369",0,2043,0,2336,10281,1115,0,92,0,0,5889,0,0,147,24,305,0,46,0,0,527,622,288,0,0,4828,173
"16258",0,1787,0,0,9714,30,0,0,0,0,0,0,13,40,0,0,0,117,0,0,384,144,0,0,0,0,66
"10388",0,277,0,0,0,0,0,0,0,417,0,0,0,38,0,0,0,0,0,0,814,239,301,0,19748,0,30
"15598",0,1479,0,262,10435,667,0,0,0,694,5687,0,0,145,0,659,0,0,0,0,1616,2079,319,0,0,4668,164
"15731",0,2888,0,2953,9193,56,0,83,0,670,4437,0,10,102,7,545,0,414,0,0,650,240,0,0,0,6343,97
"18786",0,3966,0,2614,5914,540,2461,150,0,372,0,0,0,129,0,537,0,0,0,0,1333,749,894,0,0,5563,121
"11727",0,282,0,0,0,9,0,419,0,475,0,0,0,35,0,0,0,0,0,0,787,217,0,0,24461,0,29
"13283",0,3982,0,3266,9998,33,0,698,0,203,4848,0,0,128,0,0,0,171,0,0,914,373,83,0,0,3520,132
"10711",0,1473,0,0,9812,242,0,0,0,0,0,0,0,115,0,0,0,0,0,0,55,300,65,0,0,0,112
"11176",0,671,0,0,0,0,0,678,0,470,0,0,0,86,0,0,0,0,0,0,792,293,0,0,18920,0,85
"12810",0,2800,0,2280,9557,136,0,910,0,0,7954,0,0,171,0,0,0,666,0,0,645,521,515,0,0,3378,171
"12771",0,3743,0,2524,8109,706,0,506,0,524,6474,0,0,75,0,0,0,0,0,0,882,179,0,0,0,4342,96
"17368",0,878,0,1242,7751,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,645,305,0,0,0,0,90
"12044",0,974,0,2803,5611,104,0,0,0,0,0,0,0,90,0,0,0,0,0,0,572,246,0,0,0,0,75
"10083",0,2454,0,1681,8104,516,0,180,0,546,5588,0,0,120,0,0,0,0,0,0,761,396,0,0,0,6892,120
"17318",0,3851,0,3511,6554,194,0,492,0,0,4427,0,0,198,0,0,0,0,0,0,584,441,0,0,0,6960,186
"11516",0,1201,0,4244,3795,356,0,0,0,0,0,0,9,58,7,0,0,0,0,0,1008,112,0,0,0,0,38
"12398",0,2303,0,0,6735,100,0,0,0,0,0,0,9,62,0,0,0,105,0,0,565,126,0,0,0,0,41
"15729",0,2081,1962,2740,5145,307,0,149,0,678,0,0,0,127,430,114,0,190,0,0,1010,351,0,0,0,2421,120
"12111",0,774,0,1300,6787,0,0,0,0,0,0,0,0,0,14,0,0,203,0,0,0,0,0,0,0,0,0
"15580",0,1041,0,1655,6500,22,0,291,0,0,0,0,9,39,15,0,0,0,0,0,0,79,0,0,0,0,31
"16056",0,926,0,1395,6908,585,0,0,0,0,0,0,9,48,0,0,0,0,0,0,0,120,0,0,0,0,45
"19731",0,1513,0,1097,6347,17,0,0,0,0,0,0,9,54,0,0,0,280,0,0,741,108,0,0,0,0,40
"13317",0,799,0,1335,6918,7,0,0,0,0,0,0,10,34,0,0,0,0,0,0,0,214,0,0,0,0,61
